nct_id,overall_count,female,male,<=18years,18-65years,>=65years,mean_age,age_number_analyzed
NCT03178851,310,106.0,204.0,,,,61.3,33.5
NCT03178903,102,88.0,14.0,,,,49.5,22.333333333333332
NCT03178942,508,290.0,218.0,,,,39.2,22.333333333333332
NCT03179085,372,156.0,120.0,,,,56.666666666666664,122.0
NCT03179163,10,1.0,9.0,,,,56.0,21.0
NCT03179202,99,50.0,49.0,0.0,64.0,35.0,57.4,21.0
NCT03179319,120,0.0,120.0,,,,21.560000000000002,22.333333333333332
NCT03179345,64,16.0,48.0,,,,48.6,55.0
NCT03179410,15,0.0,15.0,,,,71.0,21.0
NCT03179436,830,316.0,514.0,0.0,416.0,414.0,,
NCT03179462,54,24.0,26.0,0.0,54.0,0.0,,
NCT03179605,22,10.0,12.0,,,,14.2,21.0
NCT03179761,248,96.0,152.0,0.0,192.0,56.0,56.81933333333333,22.333333333333332
NCT03179787,510,134.0,376.0,510.0,0.0,0.0,10.4,21.0
NCT03179891,35,18.0,17.0,0.0,29.0,6.0,,
NCT03179995,46,20.0,26.0,0.0,32.0,14.0,,
NCT03180008,826,710.0,116.0,,,,68.0,22.333333333333332
NCT03180138,1098,564.0,534.0,,,,4.75,33.5
NCT03180294,460,460.0,0.0,,,,55.8025,33.5
NCT03180307,280,280.0,0.0,,,,61.333333333333336,22.333333333333332
NCT03180385,4,1.0,1.0,,,,0.46,2.0
NCT03180398,9,0.0,9.0,0.0,4.0,5.0,,
NCT03180489,100,76.0,24.0,0.0,75.0,0.0,,
NCT03180515,12,5.0,7.0,,,,62.27,21.0
NCT03180528,30,11.0,19.0,0.0,21.0,9.0,59.26,21.0
NCT03180619,248,68.0,180.0,,,,59.0,62.0
NCT03180645,144,144.0,0.0,0.0,144.0,0.0,,
NCT03180684,66,66.0,0.0,,,,48.23333333333333,22.333333333333332
NCT03180736,608,286.0,322.0,,,,65.96666666666667,202.66666666666666
NCT03180801,246,72.0,174.0,,,,28.7,33.5
NCT03180840,30,6.0,24.0,0.0,30.0,0.0,40.5,21.0
NCT03180957,280,94.0,186.0,0.0,141.0,69.0,,
NCT03181009,120,38.0,82.0,,,,10.0,22.333333333333332
NCT03181282,58,16.0,42.0,,,,65.03333333333333,22.333333333333332
NCT03181308,22,12.0,10.0,,,,58.666666666666664,22.333333333333332
NCT03181399,45,29.0,16.0,,,,9.53,21.0
NCT03181451,74,48.0,26.0,,,,14.0,33.5
NCT03181503,140,82.0,58.0,,,,56.03333333333333,22.333333333333332
NCT03181516,510,234.0,254.0,,,,6.703333333333333,148.66666666666666
NCT03181529,48,32.0,16.0,0.0,48.0,0.0,39.53333333333333,22.333333333333332
NCT03181542,318,148.0,170.0,,,,12.763333333333334,106.0
NCT03181594,100,64.0,36.0,,,,58.8,21.0
NCT03181633,8,4.0,4.0,,,,37.51,8.0
NCT03181724,180,130.0,50.0,,,,63.699999999999996,22.333333333333332
NCT03181789,112,66.0,46.0,,,,28.6,55.0
NCT03181828,8,4.0,4.0,0.0,8.0,0.0,43.5,22.333333333333332
NCT03181893,150,132.0,18.0,,,,49.44083333333333,31.5
NCT03181932,376,190.0,186.0,,,,19.2,22.333333333333332
NCT03181958,2880,1592.0,1288.0,,,,29.433333333333334,800.0
NCT03181971,2568,1232.0,1336.0,,,,9.6,832.6666666666666
NCT03182244,552,292.0,260.0,,,,46.56666666666666,22.333333333333332
NCT03182374,504,306.0,198.0,,,,58.56666666666666,168.0
NCT03182582,22,18.0,4.0,0.0,12.0,10.0,68.2,22.0
NCT03182686,336,176.0,160.0,,,,63.23333333333334,230.33333333333334
NCT03182725,52,50.0,2.0,0.0,52.0,0.0,32.78333333333333,22.333333333333332
NCT03182738,200,88.0,112.0,0.0,178.0,22.0,52.76666666666667,22.333333333333332
NCT03182751,256,135.0,57.0,,,,79.39333333333333,85.33333333333333
NCT03182829,1760,678.0,1082.0,0.0,1264.0,496.0,68.33333333333333,22.333333333333332
NCT03182868,156,70.0,86.0,0.0,156.0,0.0,,
NCT03182907,296,138.0,158.0,,,,9.233333333333333,22.333333333333332
NCT03182920,70,42.0,28.0,,,,51.133333333333326,230.33333333333334
NCT03182933,126,92.0,34.0,,,,65.73333333333333,42.0
NCT03182998,206,0.0,206.0,,,,64.3775,33.5
NCT03183050,65,65.0,0.0,,,,60.2,21.0
NCT03183063,260,136.0,124.0,,,,56.577666666666666,86.66666666666667
NCT03183128,364,218.0,146.0,,,,65.53333333333333,22.333333333333332
NCT03183141,526,360.0,166.0,,,,66.26666666666667,22.333333333333332
NCT03183388,120,78.0,42.0,22.0,98.0,0.0,,
NCT03183518,36,29.0,7.0,,,,40.6,21.0
NCT03183778,2,0.0,2.0,,,,74.0,21.0
NCT03183869,22,16.0,6.0,0.0,20.0,2.0,,
NCT03183908,1514,840.0,674.0,,,,,
NCT03184077,552,552.0,0.0,,,,27.46666666666667,22.333333333333332
NCT03184441,10,2.0,8.0,10.0,0.0,0.0,17.9,10.0
NCT03184519,155,,,0.0,155.0,0.0,39.0,21.0
NCT03184558,29,29.0,0.0,0.0,27.0,2.0,,
NCT03184701,45,24.0,21.0,,,,55.7,21.0
NCT03184987,222,128.0,94.0,,,,50.275,33.5
NCT03185013,402,402.0,0.0,,,,31.566666666666666,22.333333333333332
NCT03185065,282,218.0,64.0,,,,46.779999999999994,55.0
NCT03185130,116,74.0,42.0,,,,32.0,22.333333333333332
NCT03185182,5,3.0,2.0,0.0,4.0,1.0,55.0,5.0
NCT03185455,412,412.0,0.0,,,,28.0,22.333333333333332
NCT03185481,5,0.0,5.0,,,,63.0,21.0
NCT03185546,100,,,,,,41.644444444444446,34.0
NCT03185741,1500,890.0,610.0,,,,61.185,33.5
NCT03185819,292,228.0,64.0,,,,14.819999999999999,55.0
NCT03185832,708,172.0,536.0,,,,69.56,141.6
NCT03185949,88,72.0,16.0,,,,45.550000000000004,29.333333333333332
NCT03186209,1390,856.0,534.0,,,,51.06666666666666,22.333333333333332
NCT03186261,88,60.0,28.0,0.0,66.0,0.0,,
NCT03186378,66,30.0,36.0,,,,6.7,22.333333333333332
NCT03186638,174,148.0,26.0,,,,54.96666666666667,22.333333333333332
NCT03186677,22,0.0,22.0,2.0,20.0,0.0,42.141999999999996,28.6
NCT03186781,100,50.0,50.0,,,,,
NCT03186794,20,20.0,0.0,0.0,19.0,1.0,,
NCT03186989,92,46.0,46.0,,,,65.51666666666667,47.333333333333336
NCT03187002,218,218.0,0.0,,,,27.0,22.333333333333332
NCT03187080,226,226.0,0.0,,,,31.575,56.5
NCT03187119,90,54.0,36.0,90.0,0.0,0.0,11.786666666666667,30.0
NCT03187132,272,184.0,88.0,0.0,240.0,32.0,,
NCT03187197,2490,1010.0,1480.0,,,,69.5,33.5
NCT03187223,240,88.0,152.0,0.0,130.0,110.0,63.333333333333336,80.0
NCT03187262,13,3.0,10.0,0.0,3.0,10.0,69.0,21.0
NCT03187301,40,14.0,26.0,0.0,25.0,15.0,,
NCT03187353,138,138.0,0.0,,,,47.03333333333333,22.333333333333332
NCT03187379,204,164.0,40.0,,,,44.73333333333333,68.0
NCT03187418,52,26.0,26.0,,,,69.0,21.0
NCT03187678,20,16.0,4.0,,,,56.5,21.0
NCT03187730,820,292.0,528.0,,,,52.85,22.333333333333332
NCT03187756,6,4.0,2.0,,,,51.0,21.0
NCT03187769,852,288.0,564.0,,,,25.833333333333332,284.0
NCT03187834,496,232.0,233.0,,,,36.75,62.0
NCT03188042,32,14.0,18.0,,,,61.333333333333336,22.333333333333332
NCT03188055,172,58.0,114.0,0.0,16.0,156.0,73.46666666666667,22.333333333333332
NCT03188120,180,112.0,68.0,,,,59.4,180.0
NCT03188185,556,392.0,164.0,,,,42.5,22.333333333333332
NCT03188263,20,12.0,8.0,0.0,18.0,2.0,52.1,22.5
NCT03188510,108,52.0,56.0,,,,42.05,33.5
NCT03188523,24,0.0,24.0,,,,33.6,22.333333333333332
NCT03188536,276,129.0,147.0,,,,67.4,276.0
NCT03188666,88,50.0,38.0,,,,27.566666666666666,29.333333333333332
NCT03188692,33,10.0,23.0,,,,,
NCT03188705,5,3.0,2.0,,,,47.8,21.0
NCT03188718,37,21.0,16.0,37.0,0.0,0.0,9.0,21.0
NCT03188822,9,5.0,4.0,0.0,7.0,2.0,,
NCT03188991,38,26.0,12.0,,,,66.94,278.0
NCT03189134,6,4.0,2.0,6.0,0.0,0.0,,
NCT03189381,40,22.0,18.0,,,,59.8,22.5
NCT03189433,4,2.0,2.0,0.0,4.0,0.0,,
NCT03189446,32,32.0,0.0,,,,64.5,21.0
NCT03189524,88,40.0,48.0,,,,50.625,33.5
NCT03189563,120,46.0,74.0,,,,64.225,33.5
NCT03189589,24,0.0,24.0,,,,48.26666666666667,22.333333333333332
NCT03189719,1498,248.0,1250.0,,,,62.4,22.333333333333332
NCT03189745,458,206.0,252.0,,,,24.099999999999998,22.333333333333332
NCT03189862,598,316.0,282.0,598.0,0.0,0.0,53.0,22.333333333333332
NCT03189914,92,48.0,44.0,,,,66.2,22.333333333333332
NCT03190005,70,26.0,44.0,0.0,40.0,30.0,64.96,37.0
NCT03190083,16,16.0,0.0,,,,,
NCT03190174,68,30.0,38.0,0.0,62.0,6.0,,
NCT03190213,6,5.0,1.0,0.0,5.0,1.0,46.585,21.0
NCT03190265,122,54.0,68.0,0.0,68.0,54.0,,
NCT03190330,75,23.0,52.0,,,,61.9,21.0
NCT03190369,880,684.0,196.0,,,,61.53333333333333,22.333333333333332
NCT03190460,120,88.0,32.0,0.0,0.0,120.0,76.63333333333334,22.333333333333332
NCT03190668,24,6.0,18.0,18.0,0.0,0.0,14.0,8.0
NCT03190694,106,34.0,72.0,,,,51.333333333333336,22.333333333333332
NCT03190889,288,168.0,120.0,204.0,84.0,0.0,17.355,33.5
NCT03190915,10,2.0,8.0,10.0,0.0,0.0,1.96,21.0
NCT03190967,24,24.0,0.0,0.0,18.0,6.0,58.8875,33.5
NCT03190993,40,18.0,22.0,,,,37.333333333333336,22.333333333333332
NCT03191396,1154,500.0,654.0,,,,59.5,22.333333333333332
NCT03191552,48,8.0,32.0,32.0,0.0,0.0,60.355000000000004,12.0
NCT03191630,106,46.0,60.0,0.0,54.0,52.0,65.39999999999999,22.333333333333332
NCT03191786,906,250.0,656.0,,,,73.7,22.333333333333332
NCT03191799,195,0.0,195.0,,,,32.2,21.0
NCT03191864,212,66.0,146.0,0.0,208.0,4.0,39.11666666666667,47.333333333333336
NCT03191903,1152,788.0,364.0,,,,58.175,33.5
NCT03192046,18,4.0,14.0,0.0,8.0,10.0,,
NCT03192137,476,274.0,202.0,,,,68.23333333333333,22.333333333333332
NCT03192150,462,256.0,206.0,,,,70.13333333333334,22.333333333333332
NCT03192176,704,484.0,0.0,,,,54.55555555555556,78.22222222222223
NCT03192202,30,10.0,20.0,0.0,24.0,6.0,,
NCT03192215,2030,1102.0,928.0,0.0,762.0,1268.0,68.0,676.6666666666666
NCT03192306,902,236.0,76.0,0.0,300.0,12.0,42.06666666666667,104.0
NCT03192358,80,28.0,52.0,,,,67.33333333333333,22.333333333333332
NCT03192462,74,40.0,34.0,,,,60.875,33.5
NCT03192475,644,494.0,150.0,,,,71.16666666666667,22.333333333333332
NCT03192488,8,2.0,6.0,1.0,7.0,0.0,20.0,8.0
NCT03192826,158,74.0,84.0,,,,65.55,33.5
NCT03192891,2349,1104.0,1245.0,0.0,1185.0,1164.0,63.0,2349.0
NCT03192904,130,82.0,48.0,,,,52.73333333333333,22.333333333333332
NCT03192995,44,0.0,44.0,,,,38.333333333333336,22.333333333333332
NCT03193021,408,146.0,262.0,,,,62.46666666666667,22.333333333333332
NCT03193047,116,72.0,44.0,,,,60.166666666666664,38.666666666666664
NCT03193216,90,16.0,74.0,0.0,44.0,46.0,63.0,22.333333333333332
NCT03193307,16,16.0,0.0,,,,26.6,21.0
NCT03193398,204,48.0,156.0,,,,40.93333333333333,22.333333333333332
NCT03193437,8,1.0,7.0,0.0,6.0,2.0,,
NCT03193593,132,132.0,0.0,,,,27.6125,37.0
NCT03193619,350,112.0,238.0,0.0,120.0,230.0,70.2,21.0
NCT03193684,144,70.0,74.0,0.0,108.0,0.0,50.666666666666664,48.0
NCT03193736,26,12.0,14.0,,,,69.4,21.0
NCT03193801,50,27.0,23.0,,,,70.1,21.0
NCT03193853,10,10.0,0.0,,,,52.0,21.0
NCT03193866,8676,7022.0,2802.0,,,,37.324999999999996,818.6666666666666
NCT03193996,29,5.0,24.0,,,,41.7,230.0
NCT03194217,488,162.0,326.0,0.0,168.0,320.0,,
NCT03194256,160,,,,,,18.8,22.333333333333332
NCT03194321,20,12.0,8.0,0.0,19.0,1.0,45.0,21.0
NCT03194334,80,80.0,0.0,,,,25.775,33.5
NCT03194373,21,5.0,16.0,,,,65.0,21.0
NCT03194438,14,12.0,2.0,0.0,9.0,5.0,58.26,21.0
NCT03194464,13,2.0,11.0,,,,61.1,21.0
NCT03194490,76,48.0,28.0,0.0,76.0,0.0,31.0,22.333333333333332
NCT03194503,3024,1296.0,1728.0,3024.0,0.0,0.0,,
NCT03194542,190,74.0,116.0,,,,70.02000000000001,55.0
NCT03194555,24,20.0,4.0,0.0,24.0,0.0,40.166666666666664,22.333333333333332
NCT03194568,20,16.0,4.0,,,,12.0,20.0
NCT03194646,2528,2528.0,0.0,,,,41.86,505.6
NCT03194698,40,34.0,6.0,,,,59.9,22.333333333333332
NCT03194737,202,0.0,202.0,,,,72.0,67.33333333333333
NCT03194776,92,26.0,66.0,,,,66.66666666666667,22.333333333333332
NCT03194867,218,94.0,124.0,,,,65.26,55.0
NCT03194958,3888,2792.0,1096.0,,,,48.4,55.0
NCT03195010,8,4.0,4.0,,,,38.666666666666664,22.333333333333332
NCT03195088,32,0.0,32.0,,,,32.775,33.5
NCT03195127,64,28.0,36.0,0.0,44.0,20.0,60.166666666666664,22.333333333333332
NCT03195140,206,116.0,90.0,120.0,82.0,4.0,24.0,22.333333333333332
NCT03195491,800,172.0,628.0,,,,60.06666666666666,22.333333333333332
NCT03195517,33,33.0,0.0,0.0,21.0,12.0,,
NCT03195660,6,5.0,1.0,,,,63.0,21.0
NCT03195894,230,78.0,152.0,,,,53.43333333333334,76.66666666666667
NCT03196076,50,16.0,34.0,0.0,40.0,10.0,53.333333333333336,36.666666666666664
NCT03196167,180,26.0,154.0,,,,66.66666666666667,22.333333333333332
NCT03196180,13,13.0,0.0,,,,27.0,21.0
NCT03196193,474,400.0,74.0,,,,86.3,158.0
NCT03196219,40,14.0,26.0,,,,22.25,33.5
NCT03196232,3,0.0,3.0,0.0,2.0,1.0,56.7,21.0
NCT03196284,52,0.0,52.0,,,,37.233333333333334,22.333333333333332
NCT03196297,36,0.0,36.0,,,,36.9,21.0
NCT03196349,82,18.0,64.0,0.0,54.0,28.0,,
NCT03196505,358,284.0,74.0,0.0,358.0,0.0,39.2,119.33333333333333
NCT03196635,31,31.0,0.0,0.0,23.0,8.0,,
NCT03196791,362,244.0,118.0,0.0,256.0,106.0,59.76666666666667,120.66666666666667
NCT03196973,986,508.0,478.0,290.0,542.0,154.0,38.275,33.5
NCT03197025,1,1.0,0.0,0.0,1.0,0.0,43.9,21.0
NCT03197038,78,52.0,26.0,0.0,32.0,46.0,67.68,22.333333333333332
NCT03197064,11,6.0,5.0,0.0,11.0,0.0,,
NCT03197129,244,102.0,124.0,,,,5.68,75.33333333333333
NCT03197324,40,20.0,20.0,,,,40.0,22.333333333333332
NCT03197376,4500,2170.0,2330.0,,,,47.14,55.0
NCT03197389,108,108.0,0.0,0.0,80.0,28.0,,
NCT03197467,29,16.0,13.0,,,,60.0,21.0
NCT03197558,30,17.0,13.0,,,,54.9,21.0
NCT03197662,64,28.0,36.0,,,,,
NCT03197766,242,114.0,128.0,,,,8.706666666666667,22.333333333333332
NCT03197870,334,119.0,160.0,,,,57.025,83.5
NCT03197883,192,192.0,0.0,,,,45.5,22.333333333333332
NCT03197922,234,52.0,182.0,,,,7.1575,33.5
NCT03197935,666,666.0,0.0,,,,50.199999999999996,22.333333333333332
NCT03198000,240,150.0,90.0,,,,56.45,33.5
NCT03198078,632,332.0,300.0,,,,15.275,33.5
NCT03198156,76,44.0,32.0,,,,38.733333333333334,22.333333333333332
NCT03198221,28,12.0,16.0,,,,52.0,55.0
NCT03198234,10,4.0,6.0,2.0,8.0,0.0,,
NCT03198507,910,566.0,344.0,0.0,842.0,68.0,46.53333333333333,22.333333333333332
NCT03198520,46,19.0,27.0,,,,64.63,21.0
NCT03198559,2,0.0,2.0,0.0,1.0,1.0,,
NCT03198715,82,38.0,44.0,0.0,12.0,70.0,73.63333333333334,47.333333333333336
NCT03198728,628,0.0,628.0,,,,49.866666666666674,209.33333333333334
NCT03198754,146,54.0,92.0,,,,59.93333333333334,22.333333333333332
NCT03198767,108,34.0,74.0,,,,44.5375,37.0
NCT03198871,308,168.0,140.0,,,,63.0,22.333333333333332
NCT03198884,20,8.0,12.0,0.0,20.0,0.0,,
NCT03198988,10,5.0,5.0,,,,53.62,230.0
NCT03199040,36,36.0,0.0,,,,55.5,22.333333333333332
NCT03199053,490,292.0,198.0,,,,14.525,33.5
NCT03199079,40,40.0,0.0,0.0,40.0,0.0,34.166666666666664,22.333333333333332
NCT03199118,56,34.0,22.0,0.0,56.0,0.0,,
NCT03199391,71,25.0,46.0,,,,60.5,21.0
NCT03199469,54,0.0,54.0,,,,30.99333333333333,18.0
NCT03199612,40,8.0,32.0,,,,55.333333333333336,22.333333333333332
NCT03199638,24,14.0,10.0,20.0,4.0,0.0,16.0,8.0
NCT03199872,22,0.0,22.0,0.0,5.0,17.0,67.6,21.0
NCT03199911,796,478.0,318.0,,,,63.46666666666667,22.333333333333332
NCT03199963,446,446.0,0.0,,,,55.1,22.333333333333332
NCT03199976,160,56.0,104.0,,,,21.175,40.0
NCT03200366,742,450.0,292.0,,,,57.775,185.5
NCT03200444,6,3.0,3.0,0.0,6.0,0.0,,
NCT03200535,13176,7112.0,6030.0,,,,58.36,2635.2
NCT03200548,104,104.0,0.0,,,,49.12,55.0
NCT03200574,88,45.0,43.0,,,,70.8,21.0
NCT03200704,152,148.0,0.0,,,,60.2,148.0
NCT03200717,124,30.0,94.0,,,,63.666666666666664,22.333333333333332
NCT03200847,25,4.0,21.0,0.0,10.0,15.0,65.6,21.0
NCT03200860,158,52.0,106.0,0.0,32.0,126.0,76.0,22.333333333333332
NCT03200899,366,320.0,46.0,0.0,366.0,0.0,49.6,22.333333333333332
NCT03200912,1014,196.0,818.0,,,,69.775,33.5
NCT03200925,480,480.0,0.0,,,,27.03333333333333,22.333333333333332
NCT03201003,350,160.0,190.0,,,,,
NCT03201198,364,150.0,182.0,,,,69.39999999999999,110.66666666666667
NCT03201211,162,66.0,96.0,,,,58.95,33.5
NCT03201250,16,6.0,10.0,0.0,6.0,10.0,,
NCT03201419,604,360.0,244.0,,,,59.2,60.4
NCT03201445,278,0.0,278.0,,,,35.0,22.333333333333332
NCT03201458,172,106.0,66.0,10.0,120.0,42.0,62.666666666666664,22.333333333333332
NCT03201562,116,54.0,62.0,,,,55.575,33.5
NCT03201757,523,201.0,322.0,,,,35.1,21.0
NCT03201809,24,18.0,0.0,,,,47.199999999999996,8.0
NCT03201874,222,130.0,92.0,,,,14.833333333333334,22.333333333333332
NCT03201900,89,44.0,45.0,,,,42.1,21.0
NCT03201965,832,,,,,,63.55,33.5
NCT03202134,408,,,,,,51.93333333333334,136.0
NCT03202264,30,21.0,7.0,,,,90.0,28.0
NCT03202472,50,50.0,0.0,,,,60.0,50.0
NCT03202511,15,0.0,15.0,0.0,15.0,0.0,26.0,230.0
NCT03202550,48,48.0,0.0,0.0,48.0,0.0,,
NCT03202628,8,1.0,7.0,,,,63.5,230.0
NCT03203291,11,5.0,6.0,,,,,
NCT03203447,644,344.0,300.0,0.0,332.0,312.0,63.199999999999996,22.333333333333332
NCT03203473,83,15.0,68.0,,,,61.0,21.0
NCT03203512,80,32.0,48.0,,,,64.76666666666667,22.333333333333332
NCT03203564,66,0.0,66.0,0.0,66.0,0.0,,
NCT03203642,156,84.0,72.0,,,,46.300000000000004,22.333333333333332
NCT03203681,60,0.0,60.0,0.0,60.0,0.0,,
NCT03203694,198,90.0,75.0,0.0,165.0,0.0,,
NCT03203850,90,14.0,76.0,,,,51.833333333333336,22.333333333333332
NCT03204188,15,3.0,12.0,0.0,10.0,5.0,,
NCT03204279,132,54.0,78.0,,,,6.099999999999999,22.333333333333332
NCT03204305,54,30.0,14.0,,,,26.0,13.5
NCT03204526,15,2.0,13.0,,,,62.18,15.0
NCT03204539,2,0.0,2.0,,,,,
NCT03204643,1274,558.0,716.0,,,,39.666666666666664,22.333333333333332
NCT03204695,24,8.0,16.0,,,,75.8,21.0
NCT03204812,26,0.0,26.0,,,,67.5,21.0
NCT03204942,138,82.0,56.0,,,,56.21,33.5
NCT03204981,52,11.0,41.0,,,,61.26,21.0
NCT03205046,50,12.0,38.0,,,,65.43333333333334,230.33333333333334
NCT03205150,214,118.0,96.0,,,,50.325,33.5
NCT03205163,32,0.0,32.0,,,,38.733333333333334,230.33333333333334
NCT03205358,376,180.0,196.0,,,,1.4533333333333331,22.333333333333332
NCT03205371,2366,1100.0,1266.0,,,,14.561538461538463,29.153846153846153
NCT03205423,17,15.0,2.0,,,,46.7,21.0
NCT03205488,152,48.0,104.0,0.0,76.0,76.0,64.55,33.5
NCT03205553,6,2.0,4.0,,,,0.0,22.333333333333332
NCT03205566,76,40.0,36.0,0.0,76.0,0.0,28.933333333333334,22.333333333333332
NCT03205605,13,8.0,5.0,0.0,13.0,0.0,34.08,21.0
NCT03205709,214,124.0,90.0,,,,,
NCT03205761,11,11.0,0.0,0.0,11.0,0.0,51.0,21.0
NCT03205800,12,6.0,3.0,,,,37.0,4.5
NCT03205982,396,,,,,,49.26333333333333,132.0
NCT03206073,68,40.0,28.0,0.0,56.0,12.0,54.168000000000006,55.0
NCT03206177,24,24.0,0.0,,,,68.96,24.0
NCT03206203,212,212.0,0.0,0.0,160.0,52.0,,
NCT03206216,2,2.0,0.0,0.0,0.0,2.0,,
NCT03206476,176,110.0,66.0,,,,13.9,22.333333333333332
NCT03206749,486,386.0,100.0,,,,44.725,33.5
NCT03206788,14,4.0,10.0,0.0,14.0,0.0,,
NCT03206918,91,39.0,52.0,,,,60.9,21.0
NCT03206970,86,19.0,67.0,,,,59.0,21.0
NCT03207009,19,9.0,10.0,,,,14.8,21.0
NCT03207022,48,18.0,30.0,,,,41.86666666666667,22.333333333333332
NCT03207035,40,10.0,30.0,,,,47.4,22.333333333333332
NCT03207074,150,150.0,0.0,,,,58.3,150.0
NCT03207126,10,10.0,0.0,0.0,6.0,4.0,61.0,10.0
NCT03207243,330,236.0,94.0,,,,52.93333333333334,22.333333333333332
NCT03207347,74,46.0,28.0,0.0,30.0,44.0,63.666666666666664,22.333333333333332
NCT03207386,2647,,,2647.0,0.0,0.0,,
NCT03207399,1,0.0,1.0,0.0,1.0,0.0,,
NCT03207438,3580,2238.0,1342.0,,,,40.88,716.0
NCT03207451,162,46.0,116.0,,,,63.08,55.0
NCT03207750,2544,1234.0,1310.0,,,,8.7,22.333333333333332
NCT03207763,66,24.0,42.0,,,,,
NCT03207776,9664,5452.0,4212.0,,,,67.26666666666667,22.333333333333332
NCT03207815,144,86.0,58.0,,,,45.666666666666664,22.333333333333332
NCT03207867,630,224.0,392.0,,,,58.636,30.44
NCT03208036,44,6.0,38.0,0.0,33.0,0.0,51.41,14.666666666666666
NCT03208049,100,20.0,80.0,,,,56.5,22.333333333333332
NCT03208088,88,62.0,26.0,,,,51.1,21.0
NCT03208127,24,11.0,13.0,0.0,18.0,6.0,,
NCT03208166,4,2.0,2.0,0.0,4.0,0.0,55.0,22.333333333333332
NCT03208192,136,82.0,54.0,,,,55.0,45.333333333333336
NCT03208231,122,70.0,52.0,,,,72.66666666666667,40.666666666666664
NCT03208244,33,10.0,23.0,0.0,21.0,12.0,,
NCT03208530,75,39.0,36.0,,,,72.68,21.0
NCT03208673,32,23.0,9.0,,,,52.13,32.0
NCT03208933,60,19.0,41.0,,,,67.4,230.0
NCT03208985,681,681.0,0.0,,,,26.4,21.0
NCT03209050,30,15.0,15.0,0.0,23.0,7.0,,
NCT03209362,160,82.0,78.0,,,,59.43333333333334,22.333333333333332
NCT03209440,1158,684.0,474.0,,,,66.275,33.5
NCT03209492,328,0.0,328.0,,,,79.1,328.0
NCT03209505,20,15.0,5.0,0.0,20.0,0.0,23.95,21.0
NCT03209518,310,310.0,0.0,,,,43.8,310.0
NCT03209570,52,40.0,12.0,0.0,6.0,46.0,82.13333333333334,230.33333333333334
NCT03209882,18,4.0,14.0,0.0,18.0,0.0,36.309999999999995,22.333333333333332
NCT03209973,70,30.0,40.0,,,,36.2,21.0
NCT03210155,2,2.0,0.0,0.0,2.0,0.0,,
NCT03210220,78,78.0,0.0,,,,52.05666666666667,22.333333333333332
NCT03210259,476,162.0,314.0,,,,44.9,230.33333333333334
NCT03210272,166,0.0,160.0,,,,35.02857142857143,27.214285714285715
NCT03210337,314,182.0,132.0,,,,39.37,22.333333333333332
NCT03210376,200,0.0,200.0,0.0,26.0,174.0,69.19,22.333333333333332
NCT03210402,22,8.0,11.0,,,,77.3,22.0
NCT03210519,42,22.0,20.0,,,,59.96666666666667,14.0
NCT03210701,123,,,,,,34.8,21.0
NCT03210714,20,8.0,12.0,17.0,3.0,0.0,13.8,21.0
NCT03210961,218,6.0,212.0,,,,38.2625,32.5625
NCT03211039,426,168.0,258.0,,,,5.375,33.5
NCT03211117,3,2.0,1.0,,,,56.0,21.0
NCT03211156,194,194.0,0.0,,,,29.766666666666666,230.33333333333334
NCT03211234,152,82.0,70.0,,,,74.3,33.5
NCT03211247,826,260.0,566.0,826.0,0.0,0.0,,
NCT03211416,37,11.0,26.0,,,,67.4,21.0
NCT03211858,1194,482.0,712.0,,,,48.1,398.0
NCT03212144,6,2.0,4.0,,,,30.5,22.333333333333332
NCT03212261,26,14.0,12.0,,,,53.41,21.0
NCT03212326,24,2.0,22.0,,,,66.6,24.0
NCT03212365,590,,,,,,50.833333333333336,22.333333333333332
NCT03212521,230,113.0,117.0,,,,48.0,21.0
NCT03212638,84,2.0,82.0,,,,40.46666666666667,22.333333333333332
NCT03212690,57,24.0,33.0,,,,63.74,57.0
NCT03212794,50,16.0,34.0,0.0,50.0,0.0,42.86666666666667,22.333333333333332
NCT03212963,16,6.0,10.0,,,,14.1,21.0
NCT03212989,9,0.0,9.0,,,,52.0,21.0
NCT03213158,10,3.0,7.0,,,,40.8,21.0
NCT03213210,5,2.0,3.0,,,,66.6,230.0
NCT03213366,304,,,,,,23.813333333333333,22.333333333333332
NCT03213405,48,0.0,48.0,0.0,48.0,0.0,23.875,55.0
NCT03213457,1358,,,,,,32.6,33.5
NCT03213509,316,,,0.0,314.0,2.0,32.0,105.33333333333333
NCT03213626,7,2.0,5.0,0.0,5.0,2.0,63.2,21.0
NCT03213665,20,7.0,13.0,18.0,2.0,0.0,8.9,21.0
NCT03213678,18,9.0,9.0,14.0,4.0,0.0,14.8,21.0
NCT03213691,21,10.0,11.0,17.0,4.0,0.0,14.0,21.0
NCT03213834,10,8.0,2.0,0.0,8.0,2.0,,
NCT03213873,190,70.0,120.0,,,,71.06666666666666,63.333333333333336
NCT03213938,880,0.0,660.0,,,,35.800000000000004,293.3333333333333
NCT03214081,1174,683.0,491.0,,,,67.8,1174.0
NCT03214094,1059,309.0,750.0,,,,72.2,1059.0
NCT03214198,1268,839.0,429.0,,,,70.9,1268.0
NCT03214224,40,16.0,24.0,0.0,21.0,19.0,61.5,40.0
NCT03214250,258,108.0,150.0,0.0,140.0,118.0,63.75,37.0
